food,area_ratio,aspect_ratio,solidity,eccentricity,equiv_diameter,thickness,volume_proxy,roundness,compactness,elongation,fill_ratio,weight,log_weight
banana,0.6127852182444695,3.111111089506173,0.8532884370296512,0.952994035811395,224.35174544110518,0.6127852182444695,30843.750821685553,0.42138196631487257,29.821804487571654,3.3004492221662507,0.8532884370296512,80.0,4.394449154672439
banana,0.4070119296368098,1.7068965443668254,0.8618678836292383,0.9555074689206725,218.19772294018546,0.4070119296368098,19377.938215533486,0.4158207645328645,30.22064236770168,3.390210782016286,0.8618678836292383,80.0,4.394449154672439
banana,0.4031697383535959,0.5728155325902535,0.8452863549929859,0.9544345099981051,223.4105265943463,0.4031697383535959,20123.114172857335,0.4083453483614117,30.773879669387476,3.3509767370432026,0.8452863549929859,80.0,4.394449154672439
banana,0.3892828525602035,0.6770833315700955,0.859069006656225,0.9539641343093702,222.45387869326268,0.3892828525602035,19263.945413567824,0.41426428848953434,30.33418753000394,3.334214574183236,0.859069006656225,80.0,4.394449154672439
banana,0.39651416121618704,1.619047612622827,0.8541020698723267,0.9546329428857289,227.83202092718028,0.39651416121618704,20582.030972080618,0.4208188399087263,29.861711079205,3.358126760485789,0.8541020698723267,80.0,4.394449154672439
banana,0.5051136363572587,2.4444444308641975,0.850771979055532,0.9522186123866793,225.68993771794567,0.5051136363572587,25728.441909083525,0.42520395396313937,29.553748258709266,3.2742089646234165,0.850771979055532,80.0,4.394449154672439
banana,0.3963389830470089,1.651999993392,0.856933450583052,0.9544032298610531,228.2619299174795,0.3963389830470089,20650.651631384233,0.4123218321205515,30.477092492080207,3.3498539345075087,0.856933450583052,80.0,4.394449154672439
banana,0.42622578692033225,1.8437499917689733,0.8518438505724504,0.9542020347217283,224.0649648839644,0.42622578692033225,21398.71187291119,0.4224387777668111,29.74719953613369,3.3426597684235886,0.8518438505724504,80.0,4.394449154672439
banana,0.33418208373741876,1.3164556928697324,0.9009897091134492,0.9738011904976029,295.62888152236803,0.33418208373741876,29206.322956744887,0.42814957869282183,29.350421533838926,4.397516880527383,0.9009897091134492,115.0,4.7535901911063645
banana,0.46289731695441133,2.549180317421392,0.7178709011504055,0.9643996871487118,299.08008582364585,0.46289731695441133,41405.654766653235,0.3606669437603417,34.84203593253434,3.7814482567714753,0.7178709011504055,115.0,4.7535901911063645
